Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,in_anchor_tf,in_swing_bars,in_fvg_min_atr_factor,in_sl_mode,in_sl_atr_factor_from_entry,in_sl_padding_atr_factor,in_trailing_stop_atr_factor,in_enable_spread_filter,in_max_spread_points,in_enable_session_filter,in_session_start_hour,in_session_end_hour,in_enable_fifty_buffer,in_fifty_buffer,in_after_tp1_mode,in_trailing_stop_atr_factor_after_tp1,in_be_offset_points,in_symbol_preset,in_enable_plan_c,in_enable_plan_d,in_plan_d_low_vol_ratio,in_plan_d_high_vol_ratio,in_plan_d_buffer_lowvol,in_plan_d_buffer_highvol
1726,993.81,493.81,1.906602,2.348765,2.614411,7.563388,0,16.0316,259,5,95,0.4,0,2.7,0.2,3.7,false,37,true,5,20,true,0.34,1,2,1,4,false,true,0.144,0.725,0.03,0.09
1732,1098.28,598.28,1.968026,2.506889,3.117665,8.113454,0,14.8739,304,5,95,0.4,0,2,0.3,2.8,true,37,true,5,20,true,0.34,1,2,1,4,false,true,0.528,2.275,0.02,0.06
1741,1092.52,592.52,3.405287,3.152427,1.822914,7.177639,0,31.3573,174,6,106,0.4,1,2.3,0.5,2.6,true,25,true,15,19,false,0.38,1,2.3,1,4,true,false,0.72,0.825,0.02,0.08
1744,741.2,241.2,1.735252,1.881064,1.584653,6.026211,0,30.442,139,5,95,0.4,0,2.3,0.4,2.8,true,37,true,12,17,true,0.32,1,2,1,4,false,true,0.528,1.025,0.04,0.1
1747,940.36,440.36,2.75225,2.74753,1.919282,7.571292,0,26.0322,160,6,106,0.4,1,2.3,0.5,2.6,true,35,true,16,19,false,0.38,1,2.3,1,4,true,false,0.336,1.65,0.04,0.05
1760,799.81,299.81,0.380953,1.374103,1.919767,4.974305,0,17.2722,787,2,103,0.4,0,2.8,0.6,2.7,false,37,false,5,15,false,0.38,2,3.1,3,4,true,true,0.648,2.275,0.02,0.06
1777,1336.09,836.09,1.83756,2.237808,2.431625,4.461088,0,20.7845,455,5,105,0.4,0,2,0.9,2.7,false,27,false,15,19,false,0.38,1,2.2,2,4,true,false,0.576,2.275,0.02,0.06
1780,1020.75,520.75,1.239881,1.743759,1.423009,4.073129,0,28.0065,420,6,101,0.4,1,2.4,0.2,4,true,33,false,3,19,true,0.56,0,3,1,4,false,true,0.312,1.375,0.03,0.08
1783,1106.83,606.83,2.198659,2.678552,2.962748,7.9121,0,15.6154,276,5,95,0.4,0,2.3,0.7,2.3,true,33,true,5,20,true,0.34,1,2,0,4,false,true,0.72,0.825,0.02,0.08
1838,1138.89,638.89,1.151153,1.779039,1.629364,3.908625,0,27.9448,555,6,106,0.4,1,2.2,0.2,3.1,false,35,false,3,21,false,0.4,1,2.3,2,4,true,false,0.336,0.45,0.05,0.09
1880,983.85,483.85,1.868147,2.286561,2.539362,7.43143,0,16.2634,259,5,95,0.4,0,2,0.3,2.8,true,31,true,5,20,true,0.34,1,2,1,4,false,true,0.144,0.725,0.03,0.09
1816,1009.41,509.41,2.167702,2.163063,1.402252,5.255252,0,32.7761,235,6,105,0.4,1,2.3,0.5,2.6,true,25,true,7,19,true,0.56,0,3,1,4,false,true,0.888,0.8,0.03,0.1
1890,1017.66,517.66,1.201067,1.797332,1.625408,4.756037,0,23.8358,431,5,95,0.4,0,2.3,0.7,3.9,false,37,false,12,17,true,0.32,1,2,1,4,false,true,0.336,2.325,0.04,0.08
1917,822.28,322.28,6.319216,2.998512,2.187322,6.862609,0,27.5469,51,30,94,0.3,1,2.5,0.8,2.8,true,39,false,8,23,true,0.26,0,3.8,1,4,true,false,0.876,1.35,0.05,0.09
1928,940.36,440.36,2.75225,2.74753,1.919282,7.571292,0,26.0322,160,6,106,0.4,1,2.3,0.5,2.6,true,25,true,16,19,false,0.38,1,2.3,1,4,true,false,0.336,1.375,0.03,0.08
1939,1193.19,693.19,1.631035,1.740493,1.633726,3.75655,0,27.7969,425,6,105,0.4,0,2,0.9,2.7,false,27,false,3,19,true,0.56,0,3,1,4,false,true,0.504,2.275,0.02,0.06
1959,1041.93,541.93,1.191055,1.820497,1.818557,5.290044,0,22.24,455,5,95,0.4,0,2,0.3,2.8,true,39,false,5,18,true,0.34,1,2,1,4,false,true,0.912,0.95,0.03,0.06
1945,1097.26,597.26,1.254748,1.703644,1.432175,3.471693,0,30.053,476,6,106,0.4,1,2.3,0.9,2.8,false,23,false,15,19,false,0.38,1,2.3,1,4,true,false,0.144,0.35,0.02,0.09
1932,1123.35,623.35,1.189599,1.763825,1.671897,3.800762,0,34.5513,524,6,106,0.4,1,2.3,0.5,2.1,true,23,false,18,19,false,0.38,1,2.3,1,4,true,false,0.528,2.275,0.02,0.06
1897,940.36,440.36,2.75225,2.74753,1.919282,7.571292,0,26.0322,160,6,106,0.4,1,2.3,0.5,2.6,true,25,true,16,19,false,0.38,1,2.3,1,4,true,false,0.528,1.3,0.04,0.06
1762,1086.64,586.64,1.232437,1.694388,1.40779,3.465289,0,30.2685,476,6,106,0.4,1,2.2,0.9,2.7,false,27,false,15,19,false,0.38,1,2.3,1,4,true,false,0.912,0.35,0.03,0.1
1764,1104.73,604.73,1.489483,1.756073,1.261694,3.730645,0,32.0154,406,6,105,0.4,0,2,0.2,3.1,false,25,false,3,19,true,0.56,0,3,1,4,false,true,1.08,0.4,0.05,0.08
1779,1157.79,657.79,1.699716,1.890422,1.538186,4.021864,0,28.5381,387,6,105,0.4,0,2.7,0.2,2.1,true,27,false,8,19,true,0.56,0,3,1,4,false,true,1.08,0.4,0.05,0.08
1822,1421.17,921.17,1.883783,2.053958,2.448292,4.60962,0,22.0662,489,6,105,0.4,0,2.7,0.2,2.1,true,39,false,16,22,true,0.52,1,3,1,4,false,true,0.504,2.4,0.02,0.07
1831,1060.09,560.09,2.24036,2.319504,1.502226,5.252607,0,33.4179,250,6,106,0.4,1,2.3,0.5,2.6,true,25,true,7,19,false,0.38,1,2.3,1,4,true,false,0.336,2.05,0.05,0.06
1841,799.81,299.81,0.380953,1.374103,1.919767,4.974305,0,17.2722,787,2,103,0.4,0,2.8,0.6,2.7,false,37,false,16,15,false,0.38,2,3.1,3,4,true,true,0.84,2.425,0.03,0.07
1851,971.63,471.63,1.27813,1.914419,1.805075,6.291535,0,21.1921,369,5,95,0.4,0,2,0.3,2.8,true,37,true,4,22,true,0.34,1,2,1,4,false,true,0.72,1.925,0.05,0.09
1873,1216.99,716.99,1.66355,1.765917,1.674037,3.820982,0,28.0589,431,6,105,0.4,0,2,0.9,2.7,false,27,false,7,23,false,0.6,0,3,1,4,false,true,0.696,2.3,0.05,0.06
1934,1434.45,934.45,2.262591,2.462272,2.510747,4.504292,0,20.8988,413,5,109,0.4,0,2.3,1,2.2,false,27,false,16,19,false,0.38,1,2.3,1,4,true,true,0.36,1.375,0.03,0.08
1723,1152,652,2.441948,3.244638,4.842543,9.695435,0,17.8907,267,5,95,0.4,0,2,0.3,2.8,true,37,true,5,18,true,0.34,1,2,1,4,false,true,0.528,2.4,0.02,0.07
1725,1202.73,702.73,1.779063,1.809494,1.815324,3.692414,0,26.0759,395,6,105,0.4,0,2,0.9,2.7,true,23,false,16,22,true,0.52,1,3,1,4,false,true,0.888,0.95,0.03,0.06
1746,740.36,240.36,0.312156,1.294602,1.521555,4.211674,0,17.9422,770,2,103,0.4,0,2.8,0.6,2.7,false,37,false,9,16,true,0.56,0,3,1,4,false,true,0.492,0.8,0.04,0.05
1753,1275.33,775.33,1.881869,1.89144,2.03067,4.088081,0,24.9867,412,6,105,0.4,0,2,0.9,2.7,true,23,false,9,22,false,0.38,2,3.1,3,4,true,true,0.732,1.55,0.05,0.09
1758,786.09,286.09,1.973034,2.023541,1.776405,5.536015,0,32.21,145,5,95,0.4,0,2.3,0.7,2.3,true,33,true,12,17,true,0.32,1,2,1,4,false,true,0.528,2.275,0.02,0.06
1794,1275.33,775.33,1.881869,1.89144,2.03067,4.088081,0,24.9867,412,6,105,0.4,0,2,0.9,2.7,true,23,false,16,19,false,0.38,1,3.1,1,4,false,true,0.504,1.025,0.04,0.1
1799,733.48,233.48,0.435597,1.435743,1.762645,6.053259,0,16.1655,536,2,110,0.5,1,2.3,0.7,2.8,false,39,true,9,22,false,0.38,2,3.1,3,4,true,true,0.84,1.55,0.05,0.09
1751,1193.19,693.19,1.631035,1.740493,1.633726,3.75655,0,27.7969,425,6,105,0.4,0,2,0.9,2.7,false,27,false,14,23,true,0.3,1,3.4,1,4,false,true,0.504,1.05,0.02,0.08
1854,1283.75,783.75,2.0625,2.003842,2.157427,4.088243,0,29.8551,380,6,105,0.4,0,2,0.9,2.7,true,23,false,8,19,true,0.56,0,3,1,4,false,true,0.696,1.45,0.04,0.07
1869,1144.98,644.98,2.529333,3.294078,4.774093,10.159542,0,18.1058,255,5,95,0.4,0,2,0.3,2.8,true,37,true,5,18,true,0.34,1,2,1,4,false,true,0.72,1.55,0.05,0.09
1891,765.48,265.48,1.14431,1.581072,1.09305,3.863047,0,24.254,232,5,95,0.4,0,2,0.3,2.8,true,37,true,12,21,false,0.32,1,2,1,4,false,true,0.72,2.15,0.05,0.08
1901,822.28,322.28,6.319216,2.998512,2.187322,6.862609,0,27.5469,51,30,94,0.3,1,2.5,0.8,2.8,true,39,false,3,21,true,0.26,0,3.8,1,4,true,false,0.492,0.45,0.05,0.09
1748,1144.39,644.39,1.556498,1.689571,1.499977,3.427086,0,28.9697,414,6,105,0.4,0,2,0.9,2.7,false,27,false,3,19,true,0.56,0,3,1,4,false,true,0.888,2.475,0.03,0.08
1807,1247.62,747.62,1.643121,2.081141,2.264417,5.172402,0,21.006,455,5,100,0.4,0,2.4,1,3.9,true,29,false,11,21,false,0.32,1,2.7,1,4,false,true,0.924,2.475,0.03,0.08
1857,1123.35,623.35,1.189599,1.763825,1.671897,3.800762,0,34.5513,524,6,106,0.4,1,2.3,0.5,2.1,true,23,false,15,19,false,0.38,1,2.3,1,4,true,false,0.144,1.05,0.02,0.09
1904,822.28,322.28,6.319216,2.998512,2.187322,6.862609,0,27.5469,51,30,94,0.3,1,2.5,0.8,2.8,true,39,false,4,21,true,0.26,0,3.8,1,4,true,false,0.876,0.825,0.02,0.08
1929,1146,646,2.383764,1.960666,1.648127,3.447466,0,36.4784,271,10,91,0.3,0,2.1,0.6,3,true,33,true,6,23,false,0.36,1,3.5,2,4,true,false,0.348,0.45,0.05,0.09
1935,1013.13,513.13,1.574018,1.899755,1.376274,4.378535,0,33.7525,326,6,106,0.4,1,2.3,0.5,2.6,true,25,true,7,23,false,0.6,1,2.3,1,4,true,false,1.104,0.9,0.04,0.05
1859,744.33,244.33,1.865115,1.885928,1.517106,5.184576,0,32.21,131,5,95,0.4,0,2.3,0.7,2.3,true,33,true,12,17,true,0.32,1,2,1,4,false,true,0.144,0.25,0.02,0.08
1882,1208.44,708.44,1.78899,1.839454,1.670258,3.848564,0,27.4192,396,6,105,0.4,0,2,0.9,2.7,false,27,false,3,19,true,0.56,0,3,1,4,false,true,0.312,0.45,0.05,0.09
1893,799.65,299.65,8.813235,4.477832,3.213749,11.332591,0,17.641,34,30,94,0.3,1,2.5,0.8,2.8,true,37,true,4,21,true,0.26,0,3.8,1,4,true,false,0.492,1.375,0.03,0.08
1999,1251.53,751.53,1.851059,1.864076,1.968335,4.027654,0,24.9867,406,6,105,0.4,0,2,0.9,2,true,33,false,15,22,true,0.52,1,3,1,4,false,true,0.504,2.4,0.02,0.07
2014,1156.2,656.2,1.296838,1.987331,2.080995,5.019648,0,21.7867,506,5,101,0.4,1,2.4,0.9,2.6,true,23,false,17,21,false,0.42,1,2.2,2,4,true,false,1.152,2.125,0.02,0.09
2036,1138.89,638.89,1.151153,1.779039,1.629364,3.908625,0,27.9448,555,6,106,0.4,1,2.2,0.2,3.1,false,25,false,15,19,false,0.38,1,2.3,1,4,true,false,0.528,2.4,0.02,0.07
2046,1073.32,573.32,2.155338,2.598372,2.799141,7.61357,0,16.0248,266,5,95,0.4,0,2.3,0.7,2.3,true,33,true,5,20,true,0.34,1,2,1,4,false,true,0.912,0.725,0.03,0.08
2093,1235.03,735.03,1.875077,2.202523,2.191503,4.809878,0,21.5181,392,5,101,0.4,0,2.4,1,3.9,true,29,false,6,20,true,0.34,1,2,1,4,false,true,0.156,1.025,0.03,0.09
2106,879.75,379.75,1.766279,1.952447,1.563529,5.766935,0,21.7699,215,5,95,0.4,0,2,0.3,2.8,true,37,true,9,21,true,0.56,0,2,1,4,false,true,0.54,0.45,0.03,0.08
2159,1091.65,591.65,1.540755,1.940112,1.820238,4.582278,0,31.1275,384,6,101,0.4,1,2.4,0.2,4,true,33,false,3,19,true,0.56,0,3,1,4,false,true,0.504,1.8,0.05,0.08
2171,1460.61,960.61,3.347073,2.923028,2.644269,5.836191,0,31.3526,287,6,105,0.4,0,2,0.9,3.4,false,23,true,3,19,true,0.56,0,3,1,4,false,true,1.08,0.4,0.05,0.08
2137,1074.79,574.79,1.212637,1.86058,1.840624,5.527589,0,22.5136,474,5,95,0.4,0,2,0.3,3.1,false,23,false,8,20,true,0.34,1,2,1,4,false,true,0.72,2.3,0.05,0.06
2119,938.1,438.1,2.738125,2.828083,1.909432,7.815137,0,26.0009,160,6,106,0.4,1,2.2,0.2,2.8,true,37,true,16,19,false,0.38,1,2.3,1,4,true,false,0.912,0.35,0.03,0.1
2001,1050.14,550.14,1.930316,2.428379,2.866806,7.941439,0,15.4504,285,5,95,0.4,0,2,0.3,2.8,true,37,true,5,20,true,0.34,1,2,1,4,false,true,0.732,1.45,0.04,0.07
2004,1444.97,944.97,1.90903,2.081189,2.485128,4.655611,0,22.3007,495,6,105,0.4,0,2.7,0.2,2.1,true,39,false,16,19,false,0.38,1,3,1,4,false,true,0.504,2.275,0.02,0.06
2039,1021.15,521.15,3.257188,2.849821,2.2714,7.58605,0,24.3159,160,6,106,0.4,0,2,0.3,2.8,true,31,true,16,19,false,0.38,1,2.3,1,4,true,false,0.528,2.275,0.02,0.06
2048,779.18,279.18,1.004245,1.611808,1.438183,4.940528,0,19.9881,278,5,95,0.4,1,2.3,0.5,2.6,true,25,true,5,20,true,0.34,1,2,1,4,false,true,0.144,0.725,0.03,0.09
2060,1248.42,748.42,1.368227,1.911174,1.762481,4.810943,0,25.6063,547,5,102,0.3,1,2.9,0.4,2.4,true,23,false,5,20,true,0.52,1,2,1,4,false,true,0.888,0.35,0.03,0.1
2084,1056.46,556.46,3.613377,3.466797,2.425296,7.875832,0,26.0396,154,6,106,0.4,1,2.3,0.9,2.8,false,29,true,16,19,false,0.38,1,2.3,1,4,true,false,0.72,0.825,0.02,0.08
2097,1112.31,612.31,1.115319,1.881301,2.059223,5.17156,0,21.4079,549,5,101,0.4,1,2.4,0.2,4,true,33,false,18,21,false,0.42,1,2.2,2,4,true,false,0.576,2.275,0.02,0.06
1982,1247.9,747.9,1.643736,2.081546,2.265265,5.172865,0,21.0023,455,5,100,0.4,0,2.4,1,3.9,true,29,false,18,19,false,0.38,1,2.3,1,4,false,true,0.156,0.35,0.02,0.09
2010,1293.86,793.86,1.922179,1.932614,2.185257,4.165574,0,28.7845,413,6,105,0.4,0,2,0.9,2.7,true,23,false,9,21,false,0.42,2,3,1,4,false,true,0.12,1.975,0.03,0.05
2022,1123.35,623.35,1.189599,1.763825,1.671897,3.800762,0,34.5513,524,6,106,0.4,1,2.3,0.5,2.1,true,23,false,15,19,false,0.38,1,2.3,1,4,true,false,0.528,2.275,0.02,0.06
2032,940.36,440.36,2.75225,2.74753,1.919282,7.571292,0,26.0322,160,6,106,0.4,1,2.3,0.5,2.6,true,25,true,16,19,false,0.38,1,3.9,1,4,true,false,0.144,1.05,0.02,0.09
2065,1371.88,871.88,1.797691,1.98167,2.226399,4.375916,0,23.4333,485,6,105,0.4,0,2,0.2,3.1,false,25,false,3,19,true,0.56,0,3,1,4,false,true,0.696,2.425,0.03,0.07
2076,1092.52,592.52,3.405287,3.152427,1.822914,7.177639,0,31.3573,174,6,106,0.4,1,2.3,0.5,2.6,true,25,true,15,19,false,0.38,1,2.3,1,4,true,false,1.104,0.4,0.05,0.08
2089,1048.45,548.45,1.216075,1.808137,1.695154,4.846599,0,23.5818,451,5,95,0.4,0,2,0.8,2.8,false,23,false,3,23,true,0.32,1,2,1,4,false,true,0.924,0.875,0.02,0.06
2103,1107.36,607.36,3.490575,3.332053,1.86857,7.32075,0,31.3518,174,6,106,0.4,1,2.3,0.2,2.8,true,39,true,15,19,false,0.38,1,2.3,1,4,true,false,0.528,2.275,0.02,0.06
2132,1092.52,592.52,3.405287,3.152427,1.822914,7.177639,0,31.3573,174,6,106,0.4,1,2.3,0.5,2.6,true,29,true,15,19,false,0.38,1,2.3,1,4,true,false,0.528,2.4,0.03,0.07
2143,1336.09,836.09,1.83756,2.237808,2.431625,4.461088,0,20.7845,455,5,105,0.4,0,2,0.9,2.7,false,27,false,15,19,false,0.38,1,2.2,2,4,true,false,0.96,0.35,0.03,0.1
2154,1306.89,806.89,2.72598,2.605272,2.221124,5.678283,0,31.0897,296,6,105,0.4,0,2,0.3,2.8,true,39,true,3,19,true,0.56,0,3,1,4,false,true,1.08,0.4,0.05,0.08
2165,1117.37,617.37,1.445831,1.985584,1.882226,5.473081,0,22.6932,427,5,95,0.4,0,2,0.9,2.7,true,23,false,5,20,true,0.34,1,2,1,4,false,true,0.732,0.825,0.02,0.08
2179,1216.99,716.99,1.66355,1.765917,1.674037,3.820982,0,28.0589,431,6,105,0.4,0,2,0.9,2.7,false,27,false,10,21,false,0.42,2,2.9,0,4,false,true,0.696,0.775,0.02,0.06
1968,1123.35,623.35,1.189599,1.763825,1.671897,3.800762,0,34.5513,524,6,106,0.4,1,2.3,0.5,2.1,true,23,false,18,19,false,0.38,1,2.3,1,4,true,false,0.912,2.475,0.03,0.08
2006,1059.9,559.9,1.760692,2.429885,4.158497,8.328054,0,18.0246,318,5,95,0.4,0,2,0.3,2.9,true,37,true,4,19,true,0.56,0,3,1,4,false,true,0.528,1.05,0.02,0.08
2037,1275.33,775.33,1.881869,1.89144,2.03067,4.088081,0,24.9867,412,6,105,0.4,0,2,0.9,2.6,true,23,false,16,19,false,0.22,2,2.7,0,4,false,true,0.312,1.375,0.03,0.08
2047,851.58,351.58,1.642897,1.909745,1.629496,5.607606,0,21.8562,214,5,105,0.3,1,3,0.6,3.2,false,37,true,15,19,false,0.38,1,2.2,2,4,true,false,0.576,2.275,0.02,0.06
2095,940.36,440.36,2.75225,2.74753,1.919282,7.571292,0,26.0322,160,6,106,0.4,1,2.3,0.5,2.6,true,33,true,16,19,false,0.38,1,2.3,1,4,true,false,0.528,2.275,0.02,0.06
2108,998.65,498.65,2.256335,2.436204,2.521491,6.812357,0,16.5389,221,5,95,0.4,0,2.3,0.7,2.3,true,25,true,6,20,true,0.34,1,2,1,4,false,true,0.528,0.925,0.04,0.08
2124,1112.31,612.31,1.115319,1.881301,2.059223,5.17156,0,21.4079,549,5,101,0.4,1,2.4,0.2,4,true,33,false,15,19,false,0.38,1,2.2,2,4,true,false,0.768,0.825,0.02,0.08
2148,949.42,449.42,1.090825,1.701692,1.499566,4.723185,0,23.9929,412,5,95,0.4,0,2,0.3,2.8,true,39,false,6,20,true,0.34,1,2,1,4,false,true,0.144,0.35,0.02,0.09
2125,1050.14,550.14,1.930316,2.428379,2.866806,7.941439,0,15.4504,285,5,95,0.4,0,2,0.3,2.8,true,37,true,5,20,true,0.34,1,2,1,4,false,true,0.72,1.45,0.04,0.07
1975,940.36,440.36,2.75225,2.74753,1.919282,7.571292,0,26.0322,160,6,106,0.4,1,2.3,0.5,2.6,true,35,true,16,19,false,0.38,1,2.3,1,4,true,false,0.72,2.425,0.03,0.07
1986,991.19,491.19,1.96476,2.268438,2.577072,7.031401,0,16.2071,250,5,95,0.4,0,2,0.3,2.8,true,23,true,6,20,true,0.34,1,2,1,4,false,true,0.912,0.35,0.03,0.1
1998,1251.53,751.53,1.851059,1.864076,1.968335,4.027654,0,24.9867,406,6,105,0.4,0,2,0.9,2.7,true,35,false,15,22,true,0.52,1,2,1,4,false,true,0.504,2.4,0.02,0.07
2024,1106.83,606.83,2.198659,2.678552,2.962748,7.9121,0,15.6154,276,5,95,0.4,0,2.3,0.7,2.3,true,33,true,5,20,true,0.34,1,2,1,4,false,true,0.528,2.275,0.02,0.06
2077,1097.26,597.26,1.254748,1.703644,1.432175,3.471693,0,30.053,476,6,106,0.4,1,2.3,0.9,2.8,false,23,false,15,19,false,0.38,1,2.3,1,4,true,false,0.528,1.9,0.05,0.05
2091,1075.6,575.6,1.28196,1.885293,1.770641,5.178253,0,23.2087,449,5,95,0.4,0,2.3,0.7,3.9,false,37,false,12,17,true,0.32,1,2,1,4,false,true,0.336,0.3,0.05,0.08
2120,1266.78,766.78,2.033899,1.986136,2.110713,4.11681,0,30.3581,377,6,105,0.4,0,2,0.9,2.7,true,23,false,17,15,true,0.56,0,3,1,4,false,true,1.08,0.4,0.05,0.08
2181,1065.26,565.26,1.205245,1.661038,1.38067,3.387105,0,29.7474,469,6,106,0.4,1,2.3,0.9,2.8,false,23,false,6,19,true,0.46,1,2.2,1,4,false,true,0.54,2.275,0.02,0.06
2126,1251.53,751.53,1.851059,1.864076,1.968335,4.027654,0,24.9867,406,6,105,0.4,0,2,0.9,2.7,true,23,false,16,19,true,0.56,0,3,1,4,false,true,0.696,1.825,0.02,0.1
1973,1135.84,635.84,1.168824,1.720425,1.562222,3.752352,0,28.7491,544,6,106,0.4,1,2.6,0.6,3.5,false,33,false,8,19,false,0.38,1,2.3,1,4,true,false,0.336,1.4,0.05,0.08
1997,1266.78,766.78,2.033899,1.986136,2.110713,4.11681,0,30.3581,377,6,105,0.4,0,2,0.9,2.7,true,23,false,4,19,true,0.56,1,3,1,4,false,true,0.696,1.55,0.05,0.09
2023,829.26,329.26,1.688513,2.030645,1.356654,5.047759,0,23.7452,195,6,106,0.4,1,2.3,0.5,2.6,true,25,true,6,17,false,0.6,1,2.3,1,4,true,false,0.72,0.825,0.02,0.08
2052,1202.73,702.73,1.779063,1.809494,1.815324,3.692414,0,26.0759,395,6,105,0.4,0,2,0.9,2.7,true,23,false,6,21,true,0.52,1,3,1,4,false,true,0.312,2.125,0.03,0.09
2064,1097.26,597.26,1.254748,1.703644,1.432175,3.471693,0,30.053,476,6,106,0.4,1,2.3,0.9,2.8,false,23,false,16,19,false,0.38,1,2.3,1,4,true,false,0.72,2.3,0.05,0.06
2075,1216.99,716.99,1.66355,1.765917,1.674037,3.820982,0,28.0589,431,6,105,0.4,0,2.8,0.9,2.4,false,39,false,7,23,false,0.6,0,3,1,4,false,true,0.696,2.3,0.05,0.06
2117,1082.64,582.64,2.016055,2.510408,2.977514,8.327423,0,15.3076,289,5,95,0.4,0,2,0.3,2.8,true,31,true,5,20,true,0.34,1,2,1,4,false,true,0.336,0.3,0.05,0.08
2178,1144.39,644.39,1.556498,1.689571,1.499977,3.427086,0,28.9697,414,6,105,0.4,0,2,0.9,2.7,false,27,false,10,21,true,0.56,0,3,1,4,false,true,0.888,0.95,0.03,0.06
1969,1042.54,542.54,1.224695,1.846027,1.820604,5.418829,0,22.2298,443,5,95,0.4,0,2,0.3,2.8,true,39,false,5,20,true,0.34,1,2,1,4,false,true,0.72,1.45,0.04,0.07
1981,942.1,442.1,1.897425,2.100847,1.82024,6.371806,0,20.6176,233,5,95,0.4,0,2,0.3,2.8,true,37,true,9,21,false,0.42,2,2.9,1,4,false,true,0.72,1.825,0.02,0.1
2007,1283.75,783.75,2.0625,2.003842,2.157427,4.088243,0,29.8551,380,6,105,0.4,0,2,0.9,2.7,true,23,false,8,19,true,0.56,0,3,1,4,false,true,0.504,1.025,0.04,0.1
2042,1111.64,611.64,1.024523,1.646786,1.400595,3.715209,0,28.5339,597,5,104,0.3,1,2.3,0.5,3.9,false,37,false,4,23,true,0.32,1,2,1,4,false,true,0.924,0.875,0.02,0.06
2051,1123.35,623.35,1.189599,1.763825,1.671897,3.800762,0,34.5513,524,6,106,0.4,1,2.3,0.5,2.6,true,25,false,15,19,false,0.38,1,2.3,1,4,true,false,0.72,0.825,0.02,0.08
2063,1251.53,751.53,1.851059,1.864076,1.968335,4.027654,0,24.9867,406,6,105,0.4,0,2,0.9,2.7,true,23,false,8,19,true,0.56,0,3,1,4,false,true,0.696,1.825,0.02,0.1
2070,1123.35,623.35,1.189599,1.763825,1.671897,3.800762,0,34.5513,524,6,106,0.4,1,2.3,0.5,2.6,true,35,false,16,19,false,0.38,1,2.3,1,4,true,false,0.72,0.825,0.02,0.08
2078,1193.19,693.19,1.631035,1.740493,1.633726,3.75655,0,27.7969,425,6,105,0.4,0,2,0.9,2.7,false,27,false,3,23,true,0.3,1,3.4,1,4,false,true,0.504,2.4,0.02,0.07
2082,1272.93,772.93,1.372877,1.936,1.79434,4.887251,0,25.4955,563,5,102,0.3,1,2.9,0.3,2.4,true,23,false,16,22,true,0.52,1,2,1,4,false,true,0.888,0.875,0.02,0.06
2090,1157.79,657.79,1.699716,1.890422,1.538186,4.021864,0,28.5381,387,6,105,0.4,0,2,0.2,3.1,true,27,false,3,19,true,0.56,0,3,1,4,false,true,1.08,0.4,0.05,0.08
2094,1144.39,644.39,1.556498,1.689571,1.499977,3.427086,0,28.9697,414,6,105,0.4,0,2,0.9,2.7,false,25,false,3,19,true,0.56,0,3,1,4,false,true,0.312,1.375,0.03,0.08
2096,1202.73,702.73,1.779063,1.809494,1.815324,3.692414,0,26.0759,395,6,105,0.4,0,2,0.9,2.7,true,23,false,5,20,true,0.52,1,3,1,4,false,true,0.312,2.125,0.03,0.09
1995,1138.89,638.89,1.151153,1.779039,1.629364,3.908625,0,27.9448,555,6,106,0.4,1,2.2,0.2,3.1,false,25,false,15,19,false,0.38,1,2.3,1,4,true,false,0.72,1.55,0.05,0.09
2009,1401.95,901.95,2.996512,2.582674,2.482796,5.638877,0,30.5254,301,6,105,0.4,0,2,0.9,3.2,true,39,true,3,19,true,0.56,0,3,1,4,false,true,0.888,2.475,0.03,0.08
2030,1139.29,639.29,1.997781,2.330025,1.71465,5.237966,0,33.8788,320,6,106,0.4,1,2.3,0.5,2.6,true,35,true,5,19,false,0.38,1,2.3,1,4,true,false,0.72,0.825,0.02,0.08
2041,1226.68,726.68,1.953441,1.903685,2.00033,4.297282,0,29.0501,372,6,105,0.4,0,2,0.9,2.6,true,23,false,4,19,true,0.56,0,3,1,4,false,true,0.12,0.725,0.03,0.09
2115,967.16,467.16,1.286942,2.012769,1.865655,7.794943,0,20.5657,363,5,101,0.5,0,2.1,0.8,3.6,true,29,false,18,21,false,0.42,1,2.2,2,4,true,false,0.768,0.775,0.02,0.06
2164,1079.83,579.83,1.091959,1.802811,1.845065,4.184952,0,22.9432,531,5,101,0.4,1,2.2,0.9,2.7,false,27,false,18,21,false,0.42,1,2.2,2,4,true,false,0.96,1.45,0.05,0.1
2177,1208.82,708.82,1.342462,1.902335,1.901137,4.197905,0,34.4107,528,6,106,0.4,1,2.7,0.2,4,true,33,false,15,19,false,0.38,1,2.3,1,4,true,false,0.912,0.35,0.03,0.1
2192,700.68,200.68,2.749041,2.705013,1.847202,12.190511,0,13.4236,73,5,95,0.4,0,2.3,0.7,2.3,true,33,true,16,19,true,0.34,1,2,1,4,false,true,0.912,0.35,0.03,0.1
2162,1305.03,805.03,1.58783,2.005019,2.045768,4.57391,0,24.4903,507,6,105,0.4,1,2.3,0.5,3.5,false,37,false,3,19,true,0.56,0,3,1,4,false,true,0.504,2.275,0.02,0.06
2029,1036.03,536.03,2.340742,2.169222,1.475529,5.349616,0,32.9706,229,6,105,0.4,1,3,0.6,3.2,false,37,true,7,19,true,0.56,0,3,1,4,false,true,0.888,0.8,0.03,0.1
