PresetID,Symbol,K_swing,N_bos,M_retest,EqTol_pips,UseRoundNumber,RNDelta_pips,UseKillzones,RiskPerTradePct,TrailMode,SL_Buffer_pips,BOSBuffer_pips,UsePendingRetest,RetestOffset_pips,TP1_R,TP2_R,BE_Activate_R,PartialClosePct,UsePyramid,MaxAdds,AddSizeFactor,AddSpacing_pips,MaxOpenPositions,TimeStopMinutes,MinProgressR,Comment
921,USDJPY,50,7,4,1.5,1,2,1,0.5,2,6,2,0,1.5,1.5,2.5,1,40,0,2,0.5,4,1,5,0.5,
922,USDJPY,60,6,3,1,0,2.5,0,0.3,1,8,2,1,1.5,1.2,3,0.6,50,1,2,0.75,3,1,5,0.5,
923,USDJPY,70,8,4,1,1,2,1,0.4,2,10,1,0,2,1,2,1,60,0,2,0.5,5,1,5,0.5,
924,USDJPY,40,7,3,1,0,3,0,0.4,1,12,1,1,1,1.2,2.5,0.8,40,1,2,0.75,5,1,5,0.5,
925,USDJPY,50,6,4,2,1,2,1,0.5,2,6,1,0,1.5,1,3,0.6,50,0,2,0.5,4,1,5,0.5,
926,USDJPY,60,8,3,2,0,3,0,0.3,1,8,1.5,1,2,1.2,3,0.8,60,1,2,0.75,4,1,5,0.5,
927,USDJPY,70,7,4,1.5,1,2,1,0.3,2,10,1.5,0,1,1,2,0.6,40,0,2,0.5,3,1,5,0.5,
928,USDJPY,40,6,3,1.5,0,3,0,0.4,1,12,1.5,1,1.5,1.2,2.5,1,50,1,2,0.75,3,1,5,0.5,
929,USDJPY,50,8,4,1.5,1,2,1,0.5,2,6,2,0,2,1,3,0.6,60,0,1,0.5,5,1,5,0.5,
930,USDJPY,60,7,3,1,0,3,0,0.5,1,8,2,1,1,1.2,2,1,40,1,1,0.75,5,1,5,0.5,
931,USDJPY,70,6,4,1,1,2,1,0.3,2,10,2,0,1.5,1,2.5,0.8,50,0,1,0.5,4,1,5,0.5,
932,USDJPY,40,6,3,2,0,3,0,0.4,1,12,1,1,1.5,1.2,3,0.6,60,1,1,0.75,4,1,5,0.5,
933,USDJPY,50,8,4,2,1,2,1,0.4,2,6,1,0,2,1,2,0.8,40,0,1,0.5,3,1,5,0.5,
934,USDJPY,60,7,3,2,0,3,0,0.5,1,8,1,1,1,1.2,2.5,0.6,40,1,1,0.75,5,1,5,0.5,
935,USDJPY,70,6,4,1.5,1,2,1,0.3,2,10,1.5,0,1.5,1,3,1,50,0,1,0.5,5,1,5,0.5,
936,USDJPY,40,8,3,1.5,0,3,0,0.4,1,12,1.5,1,2,1.2,3,0.6,60,1,1,0.75,4,1,5,0.5,
937,USDJPY,50,7,4,1,1,2,1,0.4,2,6,1.5,0,1,1,2,1,40,0,1,0.5,4,1,5,0.5,
938,USDJPY,60,6,3,1,0,3,0,0.5,1,8,2,1,1.5,1.2,2.5,0.8,50,1,1,0.75,3,1,5,0.5,
939,USDJPY,70,8,4,2,1,2,1,0.3,2,10,2,0,2,1,3,1,60,0,1,0.5,3,1,5,0.5,
940,USDJPY,40,7,3,2,0,3,0,0.3,1,12,1,1,1,1.2,2,0.8,40,1,1,0.75,5,1,5,0.5,
941,USDJPY,50,6,4,2,1,2,1,0.4,2,6,1,0,1.5,1,2.5,0.6,50,0,1,0.5,5,1,5,0.5,
942,USDJPY,60,6,3,1.5,0,3,0,0.5,1,8,1,1,1.5,1.2,3,1,60,1,0,0.75,4,1,5,0.5,
943,USDJPY,70,8,4,1.5,1,2,1,0.5,2,10,1.5,0,2,1,2,0.6,40,0,0,0.5,4,1,5,0.5,
944,USDJPY,40,7,3,1,0,3,0,0.3,1,12,1.5,1,1,1.2,2.5,1,50,1,0,0.75,3,1,5,0.5,
945,USDJPY,50,6,4,1,1,2,1,0.4,2,6,1.5,0,1.5,1,3,0.8,60,0,0,0.5,5,1,5,0.5,
946,USDJPY,60,8,3,1,0,3,0,0.4,1,8,2,1,2,1.2,2,1,40,1,0,0.75,5,1,5,0.5,
947,USDJPY,70,7,4,2,1,2,1,0.5,2,10,2,0,1,1,2,0.8,50,0,0,0.5,4,1,5,0.5,
948,USDJPY,40,6,3,2,0,3,0,0.3,1,12,2,1,1.5,1.2,2.5,0.6,60,1,0,0.75,4,1,5,0.5,
949,USDJPY,50,8,4,1.5,1,2,1,0.4,2,6,1,0,2,1,3,0.8,40,0,0,0.5,3,1,5,0.5,
950,USDJPY,60,7,3,1.5,0,3,0,0.4,1,8,1,1,1,1.2,2,0.6,50,1,0,0.75,3,1,5,0.5,
951,USDJPY,70,6,4,1.5,1,2.5,1,0.5,2,10,1,0,1.5,1,2.5,1,60,0,0,0.5,5,1,5,0.5,
952,USDJPY,40,8,3,1,0,3,0,0.3,1,12,1.5,1,1.5,1.2,3,0.8,40,1,0,0.75,5,1,5,0.5,
953,USDJPY,50,8,4,1,1,2.5,1,0.3,2,6,1.5,0,2,1,2,1,50,0,0,0.5,4,1,5,0.5,
954,USDJPY,60,7,3,2,0,3,0,0.4,1,8,1.5,1,1,1.2,2.5,0.8,60,1,2,0.75,4,1,5,0.5,
955,USDJPY,70,6,4,2,1,2.5,1,0.5,2,10,2,0,1.5,1,3,0.6,40,0,2,0.5,3,1,5,0.5,
956,USDJPY,40,8,3,1.5,0,3,0,0.5,1,12,2,1,2,1.2,2,0.8,50,1,2,0.75,5,1,5,0.5,
957,USDJPY,50,7,4,1.5,1,2.5,1,0.3,2,6,2,0,1,1,2,0.6,60,0,2,0.5,5,1,5,0.5,
958,USDJPY,60,6,3,1.5,0,3,0,0.4,1,8,1,1,1.5,1.2,2.5,1,40,1,2,0.75,4,1,5,0.5,
959,USDJPY,70,8,4,1,1,2.5,1,0.4,2,10,1,0,2,1,3,0.8,50,0,2,0.5,4,1,5,0.5,
960,USDJPY,40,7,3,1,0,3,0,0.5,1,12,1,1,1,1.2,2,1,60,1,2,0.75,3,1,5,0.5,
961,USDJPY,50,6,4,2,1,2.5,1,0.3,2,6,1.5,0,1.5,1,2.5,0.8,40,0,2,0.5,3,1,5,0.5,
962,USDJPY,60,8,3,2,0,3,0,0.4,1,8,1.5,1,1.5,1.2,3,0.6,50,1,2,0.75,5,1,5,0.5,
963,USDJPY,70,7,4,2,1,2.5,1,0.4,2,10,2,0,2,1,2,0.8,60,0,2,0.5,5,1,5,0.5,
964,USDJPY,40,7,3,1.5,0,3,0,0.5,1,12,2,1,1,1.2,2.5,0.6,40,1,2,0.75,4,1,5,0.5,
965,USDJPY,50,6,4,1.5,1,2.5,1,0.3,2,6,2,0,1.5,1,3,1,50,0,2,0.5,4,1,5,0.5,
966,USDJPY,60,8,3,1,0,3,0,0.3,1,8,1,1,2,1.2,2,0.6,50,1,2,0.75,3,1,5,0.5,
967,USDJPY,70,7,4,1,1,2.5,1,0.4,2,10,1,0,1,1,2,1,60,0,1,0.5,5,1,5,0.5,
968,USDJPY,40,6,3,2,0,3,0,0.5,1,12,1,1,1.5,1.5,2.5,0.8,40,1,1,0.75,5,1,5,0.5,
969,USDJPY,50,8,4,2,1,2.5,1,0.5,2,6,1.5,0,2,1,3,0.6,50,0,1,0.5,4,1,5,0.5,
970,USDJPY,60,7,3,2,0,3,0,0.3,1,8,1.5,1,1,1.5,2,0.8,60,1,1,0.75,4,1,5,0.5,
971,USDJPY,70,6,4,1.5,1,2.5,1,0.4,2,10,1.5,0,1.5,1,2.5,0.6,40,0,1,0.5,3,1,5,0.5,
972,USDJPY,40,8,3,1.5,0,3,0,0.4,1,12,2,1,1.5,1.5,3,1,50,1,1,0.75,3,1,5,0.5,
973,USDJPY,50,7,4,1,1,2.5,1,0.5,2,6,2,0,2,1,2,0.6,60,0,1,0.5,5,1,5,0.5,
974,USDJPY,60,7,3,1,0,3,0,0.3,1,8,2,1,1,1.5,2.5,1,40,1,1,0.75,5,1,5,0.5,
975,USDJPY,70,6,4,1,1,2.5,1,0.4,2,10,1,0,1.5,1,3,0.8,50,0,1,0.5,4,1,5,0.5,
976,USDJPY,40,8,3,2,0,3,0,0.4,1,12,1,1,2,1.5,2,0.6,60,1,1,0.75,4,1,5,0.5,
977,USDJPY,50,7,4,2,1,2.5,1,0.5,2,6,1,0,1,1,2.5,0.8,40,0,1,0.5,3,1,5,0.5,
978,USDJPY,60,6,3,1.5,0,3,0,0.3,1,8,1.5,1,1.5,1.5,2.5,0.6,50,1,1,0.75,5,1,5,0.5,
979,USDJPY,70,8,4,1.5,1,2.5,1,0.3,2,10,1.5,0,2,1,3,1,60,0,1,0.5,5,1,5,0.5,
980,USDJPY,40,7,3,1.5,0,2,0,0.4,1,12,1.5,1,1,1.5,2,0.6,40,1,0,0.75,4,1,5,0.5,
981,USDJPY,50,6,4,1,1,2.5,1,0.5,2,6,2,0,1.5,1,2.5,1,50,0,0,0.5,4,1,5,0.5,
982,USDJPY,60,8,3,1,0,2,0,0.5,1,8,2,1,1.5,1.5,3,0.8,60,1,0,0.75,3,1,5,0.5,
983,USDJPY,70,7,4,2,1,2.5,1,0.3,2,10,1,0,2,1,2,1,40,0,0,0.5,3,1,5,0.5,
984,USDJPY,40,6,3,2,0,2,0,0.4,1,12,1,1,1,1.5,2.5,0.8,50,1,0,0.75,5,1,5,0.5,
985,USDJPY,50,6,4,1.5,1,2.5,1,0.4,2,6,1,0,1.5,1,3,0.6,60,0,0,0.5,5,1,5,0.5,
986,USDJPY,60,8,3,1.5,0,2,0,0.5,1,8,1.5,1,2,1.5,2,1,40,1,0,0.75,4,1,5,0.5,
987,USDJPY,70,7,4,1.5,1,2.5,1,0.3,2,10,1.5,0,1,1,2.5,0.6,50,0,0,0.5,4,1,5,0.5,
988,USDJPY,40,6,3,1,0,2,0,0.4,1,12,1.5,1,1.5,1.5,2.5,1,60,1,0,0.75,3,1,5,0.5,
989,USDJPY,50,8,4,1,1,2.5,1,0.4,2,6,2,0,2,1,3,0.8,40,0,0,0.5,5,1,5,0.5,
990,USDJPY,60,7,3,2,0,2,0,0.5,1,8,2,1,1,1.5,2,1,50,1,0,0.75,5,1,5,0.5,
991,USDJPY,70,6,4,2,1,2.5,1,0.3,2,10,2,0,1.5,1,2.5,0.8,60,0,0,0.5,4,1,5,0.5,
992,USDJPY,40,8,3,2,0,2,0,0.3,1,12,1,1,1.5,1.5,3,0.6,40,1,0,0.75,4,1,5,0.5,
993,USDJPY,50,7,4,1.5,1,2.5,1,0.4,2,6,1,0,2,1,2,0.8,50,0,2,0.5,3,1,5,0.5,
994,USDJPY,60,6,3,1.5,0,2,0,0.5,1,8,1,1,1,1.5,2.5,0.6,60,1,2,0.75,3,1,5,0.5,
995,USDJPY,70,8,4,1,1,2.5,1,0.5,2,10,1.5,0,1.5,1,3,1,40,0,2,0.5,5,1,5,0.5,
996,USDJPY,40,8,3,1,0,2,0,0.3,1,12,1.5,1,2,1.5,2,0.8,50,1,2,0.75,5,1,5,0.5,
997,USDJPY,50,7,4,2,1,2.5,1,0.4,2,6,1.5,0,1,1,2.5,1,50,0,2,0.5,4,1,5,0.5,
998,USDJPY,60,6,3,2,0,2,0,0.4,1,8,2,1,1.5,1.5,3,0.8,60,1,2,0.75,4,1,5,0.5,
999,USDJPY,70,8,4,2,1,2.5,1,0.5,2,10,2,0,2,1,3,0.6,40,0,2,0.5,3,1,5,0.5,
1000,BTCUSD,55,9,4,1.5,0,2,0,0.3,1,12,2,1,1,1.5,2,0.8,50,1,2,0.75,8,1,5,0.5,
1001,BTCUSD,75,6,5,1.5,1,3,0,0.4,2,6,1,0,1,1,2.5,0.6,60,0,2,0.5,8,1,5,0.5,
1002,BTCUSD,45,7,3,1,0,2,0,0.4,1,8,1,1,1.5,1.5,3,1,40,1,2,0.75,6,1,5,0.5,
1003,BTCUSD,65,8,4,1,1,3,0,0.5,2,10,1,0,2,1,2,0.8,50,0,2,0.5,6,1,5,0.5,
1004,BTCUSD,35,9,5,1,0,2,0,0.3,1,12,1.5,1,1,1.5,2.5,1,60,1,2,0.75,4,1,5,0.5,
1005,BTCUSD,55,6,3,2,1,3,0,0.3,2,6,1.5,0,1.5,1,3,0.8,40,0,1,0.5,4,1,5,0.5,
1006,BTCUSD,75,7,4,2,0,2,0,0.4,1,8,2,1,2,1.5,2,0.6,50,1,1,0.75,8,1,5,0.5,
1007,BTCUSD,35,8,5,1.5,1,3,0,0.5,2,10,2,0,1,1,2.5,0.8,60,0,1,0.5,8,1,5,0.5,
1008,BTCUSD,55,9,3,1.5,0,2,0,0.5,1,12,2,1,1.5,1.5,3,0.6,40,1,1,0.75,6,1,5,0.5,
1009,BTCUSD,75,6,4,1.5,1,4,0,0.3,2,6,1,0,2,1,3,1,50,0,1,0.5,6,1,5,0.5,
1010,BTCUSD,45,7,5,1,0,2,0,0.4,1,8,1,1,1,1.5,2,0.6,60,1,1,0.75,4,1,5,0.5,
1011,BTCUSD,65,8,3,1,1,4,0,0.4,2,10,1,0,1,1.2,2.5,1,40,0,1,0.5,8,1,5,0.5,
1012,BTCUSD,35,9,4,2,0,2,0,0.5,1,12,1.5,1,1.5,1.5,3,0.8,50,1,1,0.75,8,1,5,0.5,
1013,BTCUSD,55,6,5,2,1,4,0,0.3,2,6,1.5,0,2,1.2,2,0.6,60,0,1,0.5,6,1,5,0.5,
1014,BTCUSD,75,7,3,1.5,0,2,0,0.4,1,8,1.5,1,1,1.5,2.5,0.8,40,1,1,0.75,6,1,5,0.5,
1015,BTCUSD,45,8,4,1.5,1,4,0,0.4,2,10,2,0,1.5,1.2,3,0.6,50,0,1,0.5,4,1,5,0.5,
1016,BTCUSD,65,9,3,1.5,0,2,0,0.5,1,12,2,1,2,1.5,2,1,60,1,1,0.75,4,1,5,0.5,
1017,BTCUSD,35,6,4,1,1,4,0,0.3,2,6,2,0,1,1.2,2.5,0.6,40,0,1,0.5,8,1,5,0.5,
1018,BTCUSD,55,7,5,1,0,2,0,0.3,1,8,1,1,1.5,1.5,3,1,50,1,0,0.75,8,1,5,0.5,
1019,BTCUSD,75,8,3,2,1,4,0,0.4,2,10,1,0,2,1.2,3,0.8,60,0,0,0.5,6,1,5,0.5,
1020,BTCUSD,45,9,4,2,0,2,0,0.5,1,12,1,1,1,1.5,2,1,40,1,0,0.75,6,1,5,0.5,
1021,BTCUSD,65,6,5,2,1,4,0,0.5,2,6,1.5,0,1,1.2,2.5,0.8,50,0,0,0.5,4,1,5,0.5,
1022,BTCUSD,35,7,3,1.5,0,2,0,0.3,1,8,1.5,1,1.5,1.5,3,0.6,60,1,0,0.75,8,1,5,0.5,
1023,BTCUSD,55,8,4,1.5,1,4,0,0.4,2,10,1.5,0,2,1.2,2,1,40,0,0,0.5,8,1,5,0.5,
1024,BTCUSD,75,9,5,1,0,2,0,0.4,1,12,2,1,1,1.5,2.5,0.6,50,1,0,0.75,6,1,5,0.5,
1025,BTCUSD,45,6,3,1,1,4,0,0.5,2,6,2,0,1.5,1.2,3,1,60,0,0,0.5,6,1,5,0.5,
1026,BTCUSD,65,7,4,2,0,2,0,0.3,1,8,1,1,2,1.5,2,0.8,40,1,0,0.75,4,1,5,0.5,
1027,BTCUSD,35,8,5,2,1,4,0,0.4,2,10,1,0,1,1.2,2.5,1,50,0,0,0.5,4,1,5,0.5,
1028,BTCUSD,55,9,3,2,0,2,0,0.4,1,12,1,1,1.5,1.5,3,0.8,60,1,0,0.75,8,1,5,0.5,
1029,BTCUSD,75,6,4,1.5,1,4,0,0.5,2,6,1.5,0,2,1.2,2,0.6,60,0,0,0.5,8,1,5,0.5,
1030,BTCUSD,45,7,5,1.5,0,2,0,0.3,1,8,1.5,1,1,1.5,2,1,40,1,0,0.75,6,1,5,0.5,
1031,BTCUSD,65,8,3,1,1,4,0,0.3,2,10,1.5,0,1,1.2,2.5,0.6,50,0,2,0.5,6,1,5,0.5,
1032,BTCUSD,35,9,4,1,0,2,0,0.4,1,12,2,1,1.5,1.5,3,1,60,1,2,0.75,4,1,5,0.5,
1033,BTCUSD,55,6,5,1,1,4,0,0.5,2,6,2,0,2,1.2,2,0.8,40,0,2,0.5,8,1,5,0.5,
1034,BTCUSD,75,7,3,2,0,2,0,0.5,1,8,2,1,1,1.5,2.5,1,50,1,2,0.75,8,1,5,0.5,
1035,BTCUSD,45,8,4,2,1,4,0,0.3,2,10,1,0,1.5,1.2,3,0.8,60,0,2,0.5,6,1,5,0.5,
1036,BTCUSD,65,9,5,1.5,0,2,0,0.4,1,12,1,1,2,1.5,2,0.6,40,1,2,0.75,6,1,5,0.5,
1037,BTCUSD,35,6,4,1.5,1,4,0,0.4,2,6,1,0,1,1.2,2.5,0.8,50,0,2,0.5,4,1,5,0.5,
1038,BTCUSD,55,7,5,1.5,0,3,0,0.5,1,8,1.5,1,1.5,1.5,3,0.6,60,1,2,0.75,4,1,5,0.5,
1039,BTCUSD,75,8,3,1,1,4,0,0.3,2,10,1.5,0,2,1.2,2,1,40,0,2,0.5,8,1,5,0.5,
1040,BTCUSD,45,9,4,1,0,3,0,0.4,1,12,1.5,1,1,1.5,2,0.8,50,1,2,0.75,8,1,5,0.5,
1041,BTCUSD,65,6,5,2,1,4,0,0.4,2,6,2,0,1,1.2,2.5,1,60,0,2,0.5,6,1,5,0.5,
1042,BTCUSD,35,7,3,2,0,3,0,0.5,1,8,2,1,1.5,1.5,3,0.8,40,1,2,0.75,6,1,5,0.5,
1043,BTCUSD,55,8,4,1.5,1,4,0,0.3,2,10,2,0,2,1.2,2,0.6,50,0,2,0.5,4,1,5,0.5,
1044,BTCUSD,75,9,5,1.5,0,3,0,0.3,1,12,1,1,1,1.5,2.5,0.8,60,1,1,0.75,8,1,5,0.5,
1045,BTCUSD,45,6,3,1.5,1,4,0,0.4,2,6,1,0,1.5,1.2,3,0.6,40,0,1,0.5,8,1,5,0.5,
1046,BTCUSD,65,7,4,1,0,3,0,0.5,1,8,1.5,1,2,1.5,2,1,50,1,1,0.75,6,1,5,0.5,
1047,BTCUSD,35,8,5,1,1,4,0,0.5,2,10,1.5,0,1,1.2,2.5,0.8,60,0,1,0.5,6,1,5,0.5,
1048,BTCUSD,55,9,3,2,0,3,0,0.3,1,12,1.5,1,1.5,1.5,3,1,40,1,1,0.75,4,1,5,0.5,
1049,BTCUSD,75,6,4,2,1,4,0,0.4,2,6,2,0,2,1.2,2,0.8,50,0,1,0.5,4,1,5,0.5,
1050,BTCUSD,45,7,5,2,0,3,0,0.4,1,8,2,1,1,1.5,2,0.6,60,1,1,0.75,8,1,5,0.5,
1051,BTCUSD,65,8,3,1.5,1,4,0,0.5,2,10,2,0,1,1.2,2.5,0.8,40,0,1,0.5,8,1,5,0.5,
1052,BTCUSD,35,9,4,1.5,0,3,0,0.3,1,12,1,1,1.5,1.5,3,0.6,50,1,1,0.75,6,1,5,0.5,
1053,BTCUSD,45,6,5,1,1,4,0,0.4,2,6,1,0,2,1.2,2,1,60,0,1,0.5,6,1,5,0.5,
1054,BTCUSD,65,7,3,1,0,3,0,0.4,1,8,1,1,1,1,2.5,0.6,40,1,1,0.75,4,1,5,0.5,
1055,BTCUSD,35,8,4,2,1,4,0,0.5,2,10,1.5,0,1.5,1.2,3,1,50,0,1,0.5,8,1,5,0.5,
1056,BTCUSD,55,9,5,2,0,3,0,0.3,1,12,1.5,1,2,1,2,0.8,60,1,1,0.75,8,1,5,0.5,
1057,BTCUSD,75,6,4,2,1,4,0,0.3,2,6,1.5,0,1,1.2,2.5,0.6,40,0,0,0.5,6,1,5,0.5,
1058,BTCUSD,45,7,5,1.5,0,3,0,0.4,1,8,2,1,1.5,1,3,0.8,50,1,0,0.75,6,1,5,0.5,
1059,BTCUSD,65,8,3,1.5,1,4,0,0.5,2,10,2,0,2,1.2,2,0.6,60,0,0,0.5,4,1,5,0.5,
1060,BTCUSD,35,9,4,1,0,3,0,0.5,1,12,2,1,1,1,2.5,1,60,1,0,0.75,4,1,5,0.5,
1061,BTCUSD,55,6,5,1,1,4,0,0.3,2,6,1,0,1,1.2,2.5,0.6,40,0,0,0.5,8,1,5,0.5,
1062,BTCUSD,75,7,3,1,0,3,0,0.4,1,8,1,1,1.5,1,3,1,50,1,0,0.75,8,1,5,0.5,
1063,BTCUSD,45,8,4,2,1,4,0,0.4,2,10,1,0,2,1.2,2,0.8,60,0,0,0.5,6,1,5,0.5,
1064,BTCUSD,65,9,5,2,0,3,0,0.5,1,12,1.5,1,1,1,2.5,1,40,1,0,0.75,6,1,5,0.5,
1065,BTCUSD,35,6,3,1.5,1,4,0,0.3,2,6,1.5,0,1.5,1.2,3,0.8,50,0,0,0.5,4,1,5,0.5,
1066,BTCUSD,55,7,4,1.5,0,3,0,0.4,1,8,1.5,1,2,1,2,0.6,60,1,0,0.75,8,1,5,0.5,
1067,BTCUSD,75,8,5,1.5,1,2,0,0.4,2,10,2,0,1,1.2,2.5,1,40,0,0,0.5,8,1,5,0.5,
1068,BTCUSD,45,9,3,1,0,3,0,0.5,1,12,2,1,1.5,1,3,0.6,50,1,0,0.75,6,1,5,0.5,
1069,BTCUSD,65,6,4,1,1,2,0,0.3,2,6,1,0,2,1.2,2,1,60,0,2,0.5,6,1,5,0.5,
1070,BTCUSD,35,7,5,2,0,3,0,0.3,1,8,1,1,1,1,2.5,0.8,40,1,2,0.75,4,1,5,0.5,
1071,BTCUSD,55,8,3,2,1,2,0,0.4,2,10,1,0,1,1.2,2.5,1,50,0,2,0.5,4,1,5,0.5,
1072,BTCUSD,75,9,4,1.5,0,3,0,0.5,1,12,1.5,1,1.5,1,3,0.8,60,1,2,0.75,8,1,5,0.5,
1073,BTCUSD,45,6,5,1.5,1,2,0,0.5,2,6,1.5,0,2,1.2,2,0.6,40,0,2,0.5,8,1,5,0.5,
1074,BTCUSD,65,7,3,1.5,0,3,0,0.3,1,8,1.5,1,1,1,2.5,1,50,1,2,0.75,6,1,5,0.5,
1075,BTCUSD,35,8,4,1,1,2,0,0.4,2,10,2,0,1.5,1.2,3,0.6,60,0,2,0.5,6,1,5,0.5,
1076,BTCUSD,55,9,5,1,0,3,0,0.4,1,12,2,1,2,1,2,1,40,1,2,0.75,4,1,5,0.5,
1077,BTCUSD,75,6,3,2,1,2,0,0.5,2,6,2,0,1,1.2,2.5,0.8,50,0,2,0.5,8,1,5,0.5,
1078,BTCUSD,45,7,5,2,0,3,0,0.3,1,8,1,1,1.5,1,3,1,60,1,2,0.75,8,1,5,0.5,
1079,BTCUSD,65,8,3,2,1,2,0,0.4,2,10,1,0,2,1.2,2,0.8,40,0,2,0.5,6,1,5,0.5,
1080,BTCUSD,35,9,4,1.5,0,3,0,0.4,1,12,1,1,1,1,2.5,0.6,50,1,2,0.75,6,1,5,0.5,
1081,BTCUSD,55,6,5,1.5,1,2,0,0.5,2,6,1.5,0,1,1.2,2.5,0.8,60,0,2,0.5,4,1,5,0.5,
1082,BTCUSD,75,7,3,1,0,3,0,0.3,1,8,1.5,1,1.5,1,3,0.6,40,1,1,0.75,4,1,5,0.5,
1083,BTCUSD,45,8,4,1,1,2,0,0.3,2,10,1.5,0,2,1.2,2,1,50,0,1,0.5,8,1,5,0.5,
1084,BTCUSD,65,9,5,2,0,3,0,0.4,1,12,2,1,1,1,2.5,0.8,60,1,1,0.75,8,1,5,0.5,
1085,BTCUSD,35,6,3,2,1,2,0,0.5,2,6,2,0,1.5,1.2,3,1,40,0,1,0.5,6,1,5,0.5,
1086,BTCUSD,55,7,4,2,0,3,0,0.5,1,8,2,1,2,1,2,0.8,50,1,1,0.75,6,1,5,0.5,
1087,BTCUSD,75,8,5,1.5,1,2,0,0.3,2,10,1,0,1,1.2,2.5,0.6,60,0,1,0.5,4,1,5,0.5,
1088,BTCUSD,45,9,3,1.5,0,3,0,0.4,1,12,1,1,1.5,1,3,0.8,40,1,1,0.75,8,1,5,0.5,
1089,BTCUSD,65,6,4,1,1,2,0,0.4,2,6,1.5,0,2,1.2,2,0.6,50,0,1,0.5,8,1,5,0.5,
1090,BTCUSD,35,7,5,1,0,3,0,0.5,1,8,1.5,1,1,1,2.5,1,60,1,1,0.75,6,1,5,0.5,
1091,BTCUSD,55,8,3,1,1,2,0,0.3,2,10,1.5,0,1,1.2,3,0.8,40,0,1,0.5,6,1,5,0.5,
1092,BTCUSD,75,9,4,2,0,3,0,0.4,1,12,2,1,1.5,1,3,1,40,1,1,0.75,4,1,5,0.5,
1093,BTCUSD,45,6,5,2,1,2,0,0.4,2,6,2,0,2,1.2,2,0.8,50,0,1,0.5,4,1,5,0.5,
1094,BTCUSD,65,7,3,1.5,0,4,0,0.5,1,8,2,1,1,1,2.5,0.6,60,1,1,0.75,8,1,5,0.5,
1095,BTCUSD,35,8,4,1.5,1,2,0,0.3,2,10,1,0,1.5,1.2,3,0.8,40,0,0,0.5,8,1,5,0.5,
1096,BTCUSD,55,9,5,1.5,0,4,0,0.3,1,12,1,1,2,1,2,0.6,50,1,0,0.75,6,1,5,0.5,
1097,BTCUSD,75,6,3,1,1,2,0,0.4,2,6,1,0,1,1.2,2.5,1,60,0,0,0.5,6,1,5,0.5,
1098,BTCUSD,45,7,5,1,0,4,0,0.5,1,8,1.5,1,1.5,1,3,0.6,40,1,0,0.75,4,1,5,0.5,
1099,BTCUSD,55,8,3,2,1,2,0,0.5,2,10,1.5,0,2,1.5,2,1,50,0,0,0.5,8,1,5,0.5,
1100,BTCUSD,75,9,4,2,0,4,0,0.3,1,12,1.5,1,1,1,2.5,0.8,60,1,0,0.75,8,1,5,0.5,
1101,BTCUSD,45,6,5,1.5,1,2,0,0.4,2,6,2,0,1,1.5,3,0.6,40,0,0,0.5,6,1,5,0.5,
1102,BTCUSD,65,7,3,1.5,0,4,0,0.4,1,8,2,1,1.5,1,3,0.8,50,1,0,0.75,6,1,5,0.5,
1103,BTCUSD,35,8,4,1.5,1,2,0,0.5,2,10,2,0,2,1.5,2,0.6,60,0,0,0.5,4,1,5,0.5,
1104,BTCUSD,55,9,5,1,0,4,0,0.3,1,12,1,1,1,1,2.5,1,40,1,0,0.75,4,1,5,0.5,
1105,BTCUSD,75,6,3,1,1,2,0,0.4,2,6,1,0,1.5,1.5,3,0.6,50,0,0,0.5,8,1,5,0.5,
1106,BTCUSD,45,7,4,2,0,4,0,0.4,1,8,1,1,2,1,2,1,60,1,0,0.75,8,1,5,0.5,
1107,BTCUSD,65,8,5,2,1,2,0,0.5,2,10,1.5,0,1,1.5,2.5,0.8,40,0,0,0.5,6,1,5,0.5,
1108,BTCUSD,35,9,3,2,0,4,0,0.3,1,12,1.5,1,1.5,1,3,1,50,1,2,0.75,6,1,5,0.5,
1109,BTCUSD,55,6,4,1.5,1,2,0,0.3,2,6,1.5,0,2,1.5,2,0.8,60,0,2,0.5,4,1,5,0.5,
1110,BTCUSD,75,7,5,1.5,0,4,0,0.4,1,8,2,1,2,1,2.5,0.6,40,1,2,0.75,8,1,5,0.5,
1111,BTCUSD,45,8,3,1,1,2,0,0.5,2,10,2,0,1,1.5,3,1,50,0,2,0.5,8,1,5,0.5,
1112,BTCUSD,65,9,4,1,0,4,0,0.5,1,12,1,1,1.5,1,2,0.6,60,1,2,0.75,6,1,5,0.5,
1113,BTCUSD,35,6,5,2,1,2,0,0.3,2,6,1,0,2,1.5,2,1,40,0,2,0.5,6,1,5,0.5,
1114,BTCUSD,55,7,3,2,0,4,0,0.4,1,8,1,1,1,1,2.5,0.8,50,1,2,0.75,4,1,5,0.5,
1115,BTCUSD,75,8,4,2,1,2,0,0.4,2,10,1.5,0,1.5,1.5,3,1,60,0,2,0.5,4,1,5,0.5,
1116,BTCUSD,45,9,5,1.5,0,4,0,0.5,1,12,1.5,1,2,1,2,0.8,40,1,2,0.75,8,1,5,0.5,
1117,BTCUSD,65,6,3,1.5,1,2,0,0.3,2,6,1.5,0,1,1.5,2.5,0.6,50,0,2,0.5,8,1,5,0.5,
